'Fraction Of Low Energy Windows Overall Standard Deviation','LPC Overall Standard Deviation2','Compactness Overall Average','Fraction Of Low Energy Windows Overall Average','Zero Crossings Overall Average','LPC Overall Average1','LPC Overall Average2','LPC Overall Average6','Method of Moments Overall Average1','Method of Moments Overall Average2','Area Method of Moments of MFCCs Overall Average0','Area Method of Moments of MFCCs Overall Average1','Area Method of Moments of MFCCs Overall Average6',Arousal_Mean
-0.274523,1.377267,0.1607,-1.128071,-1.016382,0.402686,-0.540748,2.253186,-1.306821,-0.796055,-0.698905,-0.967945,-1.02647,-0.380043
-1.135063,-0.441445,1.06302,-0.744599,0.592349,0.513149,-1.213029,-0.81756,0.236849,-0.034422,0.705065,-0.966941,-1.026386,0.238596
-0.680991,-0.868764,-1.158943,0.234962,-0.320177,-1.365898,0.086528,0.705495,0.426108,1.0685,0.520847,-0.96608,-1.02628,0.139127
0.128282,-1.30998,0.149421,0.899393,-1.61193,-0.525674,1.897796,-0.702452,-1.34381,-0.436522,-0.739061,-0.965219,-1.026174,-0.367379
-0.46651,-0.001967,0.002794,0.185604,-1.003138,0.406211,0.98355,0.09078,-1.019541,-0.693439,-0.724003,-0.964214,-1.02609,-0.198442
-1.277876,0.130051,-0.06488,1.529653,-0.81816,-1.572449,0.332772,0.893907,0.020464,1.015293,0.515827,-0.963353,-1.025984,0.052264
-0.413151,1.149711,-0.617551,-0.002335,-0.088845,-0.646321,-0.03126,0.865837,0.197394,0.45737,-0.252164,-0.962492,-1.025899,0.007148
-0.724933,2.254487,1.649528,-0.097254,-0.816836,1.774465,0.322604,1.905844,-1.644036,-1.991711,-2.320221,-0.961488,-1.025794,-0.337625
1.406275,0.201271,0.27349,0.483649,-0.193033,-0.249124,0.446171,-0.093069,-0.004812,0.279504,-0.879609,-0.960627,-1.025688,-0.023788
-1.191037,-1.160592,0.408838,-0.490217,-0.037634,-0.578163,0.477229,0.140054,0.306511,0.754574,0.49073,-0.959766,-1.025603,0.184786
0.076493,-0.993833,-0.606272,-0.239632,0.740685,-1.66557,0.311048,-0.075338,1.173284,1.6059,1.315944,-0.958761,-1.025498,0.392981
-0.946215,1.036801,-0.313018,-0.664867,-0.55769,-0.14062,-0.011813,1.645338,-0.263734,0.121401,0.69101,-0.9579,-1.025392,0.206347
2.826558,-1.047682,-0.538598,-0.744599,-0.377128,-1.738927,0.436948,0.502946,0.741747,1.53825,-0.021265,-0.957039,-1.025307,0.141083
-0.050103,0.411456,-0.279181,1.746068,-0.170076,-0.000387,-0.140713,-0.621473,-0.291476,-0.238132,1.154315,-0.956178,-1.025202,0.411232
-0.780908,-0.743695,-0.279181,0.724742,0.424148,-0.739549,0.584627,-0.758593,0.796614,0.976527,0.269869,-0.955173,-1.025096,0.27596
-0.753182,0.31418,-0.437087,-0.036506,0.27802,-1.908068,0.386165,-0.134346,0.857645,1.585377,0.977626,-0.954312,-1.02499,0.120855
0.324454,-0.754118,0.318606,-1.215396,0.750397,1.206481,-1.745297,1.040518,0.204792,-0.825699,-0.312399,-0.953451,-1.024906,0.394795
-0.827466,1.672568,1.73976,-0.987591,-0.621704,1.818728,-0.124045,2.497537,-1.473887,-1.94276,-1.010117,-0.952447,-1.0248,-0.137242
-0.464941,-0.166988,1.006625,-1.129969,-0.022624,0.753269,-0.734654,-0.234934,-0.205785,-0.349109,0.505788,-0.951586,-1.024694,0.437198
-0.327359,-0.60473,-0.651388,0.403917,1.099603,-0.287904,-0.651869,-0.200866,1.025328,0.598751,0.189556,-0.950725,-1.024589,0.230963
1.295896,0.170003,-1.057432,0.83295,2.00021,-1.114027,1.17879,0.482146,1.647975,1.285132,-0.64369,-0.94972,-1.024483,-0.119212
-0.058473,-0.175674,-0.594993,-0.038404,1.108432,-1.856636,-0.033482,-0.253533,1.642426,1.732838,0.708578,-0.948859,-1.024399,0.607109
0.829792,-0.179148,1.615691,0.147637,0.31996,0.112427,-0.146825,0.199425,0.292948,0.223256,-0.618592,-0.947998,-1.024293,-0.011859
0.294636,0.437512,0.83744,-0.577542,-0.805357,0.437548,0.45995,0.941566,-0.706985,-0.412958,0.445554,-0.947137,-1.024187,-0.15502
-0.393796,-1.263079,0.521628,-0.674359,2.423142,-1.402954,-0.365177,-0.757381,2.464813,1.751081,0.646336,-0.946133,-1.024081,0.350531
0.414432,0.340236,-0.933363,-0.296583,-0.724126,-1.101884,0.845983,-0.237519,-0.170029,0.544783,0.209635,-0.945272,-1.023976,0.051177
1.399998,1.384215,2.563127,-0.032709,-0.930736,1.579,0.120976,-0.470198,-1.571908,-1.72514,-1.065332,-0.944411,-1.02387,-0.277673
0.018949,0.123102,-1.181501,1.698608,-0.661878,0.520983,1.101227,-0.16282,-0.750138,-0.69572,-1.793168,-0.943406,-1.023764,-0.088086
-0.571135,0.222115,0.284769,-1.124274,0.33497,-0.622819,0.102085,-0.454325,0.65544,0.856429,0.626258,-0.942545,-1.023659,0.210081
-0.480111,0.843986,-0.764178,-0.068778,1.233811,-1.303342,0.797312,-0.167768,1.651674,1.728278,-0.101578,-0.941684,-1.023553,0.329303
1.357625,1.328629,-1.034874,2.683864,-0.067654,-0.639662,0.265822,-0.076691,0.095674,0.255941,-0.282282,-0.94068,-1.023447,-0.060071
1.246722,0.084887,0.61186,0.836746,-1.035365,-0.385441,1.038666,0.837363,-0.663831,-0.064067,-0.201969,-0.939819,-1.023342,-0.029694
-0.505221,-0.825338,0.589302,-0.909758,-0.063681,0.350196,-2.15811,0.30282,-0.103449,-0.484409,1.286329,-0.938958,-1.023236,0.264694
-0.746382,1.691676,-0.752899,-0.473132,-0.844207,-0.070503,0.905766,0.707514,-0.659515,-0.193286,0.119283,-0.938097,-1.02313,-0.233775
-1.124077,-0.111402,0.49907,-2.603107,0.052427,-0.629086,-0.748544,1.675629,0.517348,0.754574,1.302392,-0.937092,-1.023024,0.306058
-0.503652,0.562581,-0.786736,-0.140916,-0.9559,-0.694894,0.048192,-3.419394,-0.690956,0.014985,0.089165,-0.936231,-1.022919,-0.11832
-0.243136,0.675491,0.532907,-1.422319,-0.48264,0.262844,-0.775768,0.814342,-0.425869,-0.406117,0.676955,-0.93537,-1.022792,-0.209162
1.100771,1.085439,1.51418,0.47036,-0.906896,1.635015,0.263266,0.534045,-1.428884,-1.673376,-1.220938,-0.934365,-1.022581,-0.182292
-1.426443,-1.169277,-0.730341,-0.898367,0.057283,1.394503,-1.694737,1.550828,-0.543,-1.229318,1.228102,-0.933504,-1.022581,0.074966
-0.640187,0.62859,0.408838,0.229267,-0.495001,0.366257,-0.516857,0.25395,-0.364837,-0.370392,0.591121,-0.932643,-1.022369,-0.061606
-0.858853,-1.292609,1.254763,0.386832,1.539311,0.586399,0.025968,1.905844,0.910663,-0.010099,-2.797079,-0.931639,-1.022369,0.087721
1.483175,1.042012,-0.606272,-0.235835,-0.100323,0.377616,1.304967,-0.831898,-0.136739,-0.118035,-0.196949,-0.930778,-1.022158,0.247334
-0.032317,-0.424074,-0.40325,1.772645,2.167087,0.363123,-1.269144,-0.094402,1.249728,0.173088,1.049908,-0.929917,-1.022158,0.177949
-0.688315,0.209956,-0.820573,0.282421,-0.7643,-0.651805,0.030968,-0.064918,-0.219348,0.265062,1.419849,-0.929056,-1.021946,0.097995
-0.517253,-1.304769,-0.673946,1.373986,0.595881,-1.851936,1.337748,-0.127581,1.324938,1.80961,1.942887,-0.928051,-1.021946,0.366231
-0.386995,1.139288,0.61186,0.61084,-0.16831,0.756011,-0.536859,0.255364,-0.325382,-0.411438,0.667418,-0.92719,-1.021735,-0.109629
-0.882394,1.108021,-0.166391,0.853832,0.209591,-0.836694,-0.120156,-0.555842,0.562351,0.9294,1.463519,-0.926329,-1.021735,0.376154
3.370608,2.907625,-1.610103,1.550535,1.251028,0.084615,-0.044594,-0.283946,1.017314,0.263542,-2.094341,-0.925325,-1.021524,0.161381
1.015501,0.215167,-0.764178,-0.478827,1.660716,0.571123,-2.122552,1.060712,0.918677,-0.225971,-0.257184,-0.924464,-1.021524,0.432873
-1.052932,2.504625,-0.448366,0.303303,-0.950602,0.108901,-0.237944,0.698427,-0.999813,-0.838621,0.445554,-0.923603,-1.021312,-0.13768
-1.764382,0.239486,-0.143833,2.066893,-1.484786,0.573865,1.121173,-0.580479,-1.714315,-1.422387,0.470651,-0.922598,-1.021312,-0.236393
-0.310096,0.086624,-0.572435,-0.410485,0.211357,0.279688,2.361725,-0.779393,0.063617,0.258221,-0.196949,-0.921737,-1.021101,-0.087645
-0.016623,0.149158,-0.504761,-1.967152,-0.343134,-0.274586,0.314215,-0.020491,0.00875,0.337273,1.681368,-0.920876,-1.021101,0.433731
-0.595722,-1.110217,-1.237896,0.772202,-1.547475,0.813201,2.584522,1.462781,-1.899876,-1.434245,-0.217028,-0.919872,-1.020889,-0.20925
0.328639,-0.043656,-0.313018,1.620775,2.586487,-1.8593,0.611129,1.459348,2.310692,1.756402,-0.377653,-0.919011,-1.020678,0.158375
0.061323,0.845723,-0.098717,-0.25292,0.567627,-0.163731,-1.050792,1.042336,0.433506,0.306868,0.390339,-0.91815,-1.020678,-0.047486
-0.212795,-0.299005,-1.07999,-1.042644,-0.159922,0.045835,-0.192385,0.036255,0.128348,0.091756,2.132626,-0.917289,-1.020467,0.418645
-1.068103,0.428827,-1.046153,0.479852,2.171502,-1.697601,1.169567,1.142701,1.990122,1.765523,-0.990039,-0.916284,-1.020467,-0.194992
-1.025207,-1.243971,-0.51604,-0.93064,1.084151,-0.844528,-0.292949,-0.02251,1.183764,1.060139,1.893695,-0.915423,-1.020255,0.300837
0.412339,-0.839234,0.352443,-0.288989,-0.562988,0.076389,1.193069,-0.184428,-0.382715,0.012705,1.097594,-0.914562,-1.020255,-0.09593
1.916322,-1.41073,-0.256623,-1.663412,0.779534,-1.168083,0.498731,-1.03586,1.46488,1.281332,1.754654,-0.913557,-1.020044,0.539476
0.152869,1.154922,1.525459,0.565279,-0.916609,1.557848,-0.582974,1.257607,-1.383881,-1.709557,-1.727914,-0.912696,-1.020044,-0.279862
-0.246798,0.442723,0.848719,-0.664867,-0.302077,1.798751,-1.068016,1.219844,-1.068859,-1.735325,-0.503142,-0.911835,-1.019832,-0.465556
0.847055,0.550422,-0.606272,1.527755,-1.255661,1.322428,1.544988,-0.362986,-1.689656,-1.561259,-1.100469,-0.910831,-1.019832,-0.338461
-0.753182,0.010193,-0.008485,-0.110542,0.576898,0.231899,-0.499633,-0.706087,0.339185,0.100118,0.919902,-0.90997,-1.019621,0.134995
-0.130664,1.752474,0.183258,-1.054034,-0.922348,1.379227,0.270989,-0.517069,-1.455393,-1.487909,1.398767,-0.909109,-1.01941,0.093318
-1.045086,2.204112,-1.598824,-1.921591,0.099223,-0.525674,-0.742988,0.279799,0.165337,0.107719,-0.498123,-0.908248,-1.01941,0.288863
-0.716563,0.510469,0.375001,0.329881,-0.430546,0.692162,-1.825304,1.046576,-0.530671,-0.76413,1.253702,-0.907243,-1.019198,-0.032291
-0.437215,-0.052342,-0.380692,0.250149,0.265217,-0.127693,-0.071263,-0.868248,0.432273,0.309909,0.669426,-0.906382,-1.019198,0.027673
1.644297,-1.153644,-0.933363,0.656401,3.526827,0.338837,-0.597975,-0.360381,2.248428,0.338793,-0.964941,-0.905521,-1.018987,-0.310164
-0.690407,-1.556644,-0.019764,0.445681,0.572041,-1.214697,0.917378,-1.632804,1.011149,1.359623,1.501166,-0.904517,-1.018987,0.33183
-0.121248,0.37324,0.262211,-0.680054,-0.727658,1.834789,1.901685,-2.015486,-1.705685,-1.72552,-0.794276,-0.903656,-1.018775,-0.528202
-1.278922,-0.055816,-0.527319,-1.585579,0.438275,-0.202511,-0.149048,-0.283602,0.424875,0.409483,1.500664,-0.902795,-1.018564,0.400428
3.250289,1.354685,0.532907,2.811055,-0.79432,-0.076379,-0.184051,1.637866,-0.515259,-0.2883,1.045892,-0.90179,-1.018564,0.025944
-1.706315,0.173477,0.656976,4.175986,-0.513102,0.021941,1.846681,0.887041,-0.364837,-0.032902,-0.86957,-0.900929,-1.018353,-0.32459
4.913825,-0.667264,-2.65905,-0.17129,1.190988,-1.904504,-0.447962,0.378549,1.311992,1.485802,-5.879085,-0.900068,-1.018353,0.338942
1.612386,2.601901,0.341164,-1.040745,-0.751939,0.381533,-1.359152,3.02057,-0.928918,-1.026369,0.581082,-0.899207,-1.018141,-0.10005
-0.529285,-0.554355,0.95023,-1.067323,-0.471603,-0.234239,0.284434,0.956308,0.045739,0.342593,1.007744,-0.898203,-1.01793,-0.038996
0.044583,1.868857,-0.9672,-0.402892,2.026257,-0.928747,-0.094598,0.860587,1.571531,1.077622,1.25822,-0.897342,-1.01793,0.354675
-1.48451,-0.142669,0.555465,1.336019,-0.311348,-1.886485,1.166677,-1.030004,0.659138,1.602099,1.507691,-0.896481,-1.017719,0.346343
0.125667,1.134077,-0.944642,0.096381,1.103576,0.394068,-0.513524,-1.367451,0.607354,0.109999,0.749739,-0.895476,-1.017719,0.327759
-1.277876,-0.479661,-0.820573,-0.123831,-0.517516,1.195513,0.195204,2.012874,-0.959742,-1.054493,0.345163,-0.894615,-1.017507,-0.049549
-0.083583,-1.344721,0.465233,-0.110542,1.184807,-1.988409,0.124865,0.303628,1.577079,1.752601,0.815495,-0.893754,-1.017507,0.25941
-0.034409,-0.358066,-0.132554,0.029937,-0.274264,0.260886,-0.132935,0.676819,-0.05783,-0.048104,0.631277,-0.892749,-1.017296,0.103675
-0.128048,-1.337773,-0.335576,-1.659615,-0.108711,-1.203729,0.140978,-0.777777,0.894634,1.121708,2.282209,-0.891888,-1.017084,0.504981
-0.561719,0.630327,-1.497313,-0.691445,-0.401409,0.073255,1.628884,-0.363935,-0.445596,-0.379513,-2.952685,-0.891027,-1.017084,0.069235
-0.719702,-0.774962,1.141973,0.020446,-1.143085,0.661608,1.106506,0.415302,-1.185991,-0.837101,0.576062,-0.890166,-1.016873,-0.099857
0.148684,-1.252657,0.352443,2.801564,-1.648131,0.609119,1.976692,0.440747,-1.759935,-1.282526,-0.488083,-0.889162,-1.016662,-0.329187
-1.547285,0.227327,-2.444749,-0.226343,0.255946,-0.466133,0.075416,-1.416725,0.438438,0.353995,0.37026,-0.888301,-1.016662,0.328115
-0.58369,-0.969514,-1.237896,-0.499709,-0.114009,-1.132437,0.169091,-0.548168,0.591942,0.914198,0.877737,-0.88744,-1.01645,0.124293
-1.255382,-1.035523,-0.211507,0.204588,2.078351,-1.86212,-1.222474,-0.030386,2.052387,1.81265,0.813487,-0.886435,-1.01645,0.148547
0.905645,0.986426,0.352443,-0.733209,-0.83317,-0.329426,0.365052,0.732151,-0.382099,0.123681,0.721629,-0.885574,-1.016239,-0.230769
0.277896,0.666805,-0.008485,-0.727514,0.139838,-0.054443,0.513732,0.000108,0.006901,0.090236,0.932451,-0.884713,-1.016027,0.374789
0.132467,0.480939,-1.012316,-0.104847,-0.607135,1.456002,-0.735209,0.296762,-1.015225,-1.428468,-0.518201,-0.883709,-1.016027,0.090843
-0.350899,-0.352855,2.010456,0.483649,-0.336512,1.093276,0.257488,0.651172,-0.584921,-0.752728,-0.608553,-0.882848,-1.015816,0.003567
0.353226,1.9505,-0.922084,-0.562355,-0.681303,0.653382,-0.613532,-3.288131,-0.979469,-0.963279,-0.819374,-0.881987,-1.015816,-0.223867
-0.680468,-0.63426,2.179641,0.00336,-0.393904,1.424273,-1.254699,-1.315552,-1.028788,-1.4572,0.194576,-0.881126,-1.015605,-0.000611
0.686456,0.665068,-0.279181,0.100177,-0.422599,-0.09479,0.574626,0.887243,-0.160782,0.109999,1.144778,-0.880121,-1.015393,0.224963
-0.537132,0.434038,-1.158943,-0.061184,1.251028,-1.469506,-2.371462,-0.316277,0.802779,0.933961,-1.170743,-0.87926,-1.015393,-0.478862
-0.860946,-0.003704,0.1607,0.060311,0.63164,-0.107716,-1.778077,0.267278,0.634479,0.294706,0.591121,-0.878399,-1.015182,-0.229933
0.145022,1.036801,-0.098717,1.713795,-0.56343,0.320035,0.319937,0.855942,-0.447446,-0.216089,0.751747,-0.877395,-1.01497,0.110025
-0.584213,0.909995,2.450337,0.569076,-1.141319,1.494782,0.664434,-0.034223,-1.700136,-1.801759,-0.623611,-0.876534,-1.01497,-0.105586
-0.280278,0.248171,0.578023,0.079295,-0.660112,0.468494,1.110728,1.581524,-0.428951,-0.284499,-0.668787,-0.875673,-1.014759,-0.375522
1.508285,1.731629,-0.369413,2.672474,1.106666,0.972237,-3.011517,0.354114,-0.416622,-1.208795,-3.158487,-0.874668,-1.014759,-0.308299
-0.747428,-0.825338,0.081747,0.290015,0.455492,-0.537817,-0.33073,-0.87572,0.68688,0.86327,1.64071,-0.873807,-1.014548,0.458332
0.003779,0.446197,0.307327,0.060311,-0.166103,-1.470564,0.715783,0.462557,0.802779,1.429554,-0.156793,-0.872946,-1.014336,0.037181
3.030577,0.88915,-0.437087,1.102519,-0.088404,0.210355,-1.30637,-0.069199,-0.280996,-0.513293,-0.30236,-0.872085,-1.014336,-0.009811
-0.573227,-0.757592,-0.391971,-0.042201,-0.875552,0.595409,2.10337,1.052635,-0.769249,-0.42588,0.591121,-0.87108,-1.014125,-0.141303
-1.278922,0.797085,-0.651388,0.971531,-0.038076,0.387409,0.374442,-1.663298,-0.052281,-0.029101,1.321968,-0.870219,-1.013913,0.340308
3.84142,-0.523087,0.250932,0.221673,1.628489,-1.529634,-0.265724,-0.360805,1.641193,1.639345,1.239145,-0.869358,-1.013913,0.331918
-0.297018,-0.226049,-0.40325,-1.340689,-0.869371,0.479462,-0.267391,0.490021,-0.766783,-0.607547,0.974615,-0.868354,-1.013702,0.214586
-0.352992,0.128314,-0.188949,-0.765481,-0.844207,0.780689,-0.577418,0.935912,-1.017691,-0.958719,-0.41279,-0.867493,-1.013491,-0.461254
0.756032,0.084887,-0.685225,-1.260957,0.593232,-0.22758,-0.435739,0.415908,0.822506,0.508298,-0.618592,-0.866632,-1.013491,0.295329
-0.288648,0.824879,-0.51604,-0.676258,1.281932,-2.547696,1.114506,0.852913,1.732433,2.375133,1.133735,-0.865627,-1.013279,0.139787
0.108927,1.372055,1.085578,2.885092,-0.933826,1.472062,0.109308,0.856346,-1.459092,-1.716474,-1.110508,-0.864766,-1.013068,-0.39676
-0.085152,-1.577489,0.194537,-1.101493,0.180013,-1.097183,0.379943,-0.474459,1.127664,1.191639,1.987561,-0.863905,-1.013068,0.279956
-0.799217,1.266094,0.104305,-0.378213,-1.264049,0.775205,-0.198496,1.546184,-1.384498,-1.358538,-0.493103,-0.863044,-1.012857,-0.302184
2.727165,-0.191307,-1.564987,0.379238,2.153843,-2.154025,-0.382401,-1.158238,2.312542,1.904624,-0.257184,-0.86204,-1.012645,0.400806
-1.466201,-1.15017,-1.07999,-0.385806,1.333584,-0.19546,-0.744655,-0.761218,1.045672,0.45813,2.274679,-0.861179,-1.012645,0.428366
1.518224,-0.477924,-0.335576,-0.353534,1.00601,-0.952641,-0.22961,-0.172917,1.249111,1.115627,0.73719,-0.860318,-1.012434,0.560292
-1.252243,-0.898294,-0.132554,0.056515,-1.323648,-0.22288,1.147509,-0.751323,-0.778496,-0.162121,1.212542,-0.859313,-1.012222,0.152804
-0.99225,-1.605282,-0.200228,-0.163697,1.175978,-0.851579,-1.32026,-0.900155,1.304595,0.99629,2.163245,-0.858452,-1.012222,0.019129
-0.118109,-1.426364,1.17581,-1.128071,2.090712,1.058022,-2.72816,0.093203,0.621533,-0.675957,0.495749,-0.857591,-1.012011,0.162803
1.659468,0.736288,-0.527319,1.117706,-0.432312,0.703522,-0.115711,0.161864,-0.705135,-0.735246,0.880247,-0.856587,-1.0118,0.255461
-0.666344,-1.851946,1.029183,-0.064981,-0.363883,-0.014097,0.407945,-0.997087,-0.116395,0.214134,1.392242,-0.855726,-1.0118,0.215971
-0.17513,-1.71298,-0.561156,-1.044542,0.199879,0.187244,-2.076437,0.520919,0.148692,-0.28754,1.247177,-0.854865,-1.011588,0.105962
-0.848391,-0.630786,0.138142,1.239202,0.945087,-0.460258,-1.106353,-0.602693,1.00745,0.712768,1.807861,-0.85386,-1.011377,0.576443
0.442157,0.771029,0.61186,0.21408,-0.922789,0.704697,-0.557972,0.970646,-0.952961,-0.868265,0.018892,-0.852999,-1.011377,-0.32853
-0.368686,-0.036708,1.51418,-0.440859,-1.164717,1.079958,0.275711,1.168348,-1.333946,-1.243001,1.095084,-0.852138,-1.011165,-0.108931
-0.619262,-1.084161,-0.673946,0.645011,2.334847,1.582526,-0.30295,1.691785,1.043823,-0.847742,-2.019048,-0.851277,-1.010954,-0.00189
-1.408134,-0.745432,-0.843131,-1.221091,-0.205394,-0.989462,-0.06404,-0.171241,0.48899,1.006171,1.848017,-0.850272,-1.010954,0.624246
-0.103462,1.568344,-1.903357,-0.909758,-1.362939,0.909954,1.313857,-0.15341,-1.761784,-1.641375,-1.416701,-0.849411,-1.010743,0.051875
1.481605,0.335025,-0.380692,0.656401,1.169356,-0.347053,-0.605754,-0.330918,1.067249,0.651959,1.355097,-0.84855,-1.010531,0.385546
-0.376533,-0.729799,2.596964,0.037531,-0.087079,1.360816,-1.98254,-0.51404,-0.672462,-1.431508,-0.98,-0.847546,-1.010531,0.216221
-0.462848,-0.505717,-1.350686,-4.547042,-0.533851,-1.375926,0.786256,0.895927,0.454467,1.103466,1.531785,-0.846685,-1.01032,0.495888
-0.589444,-0.495294,-0.482203,1.2411,0.985261,-0.029373,-0.671315,0.768097,0.764557,0.383639,0.933956,-0.845824,-1.010108,0.278873
-0.761029,-1.009467,-0.730341,1.890344,0.633848,-1.490385,0.082639,0.354114,1.123965,1.425753,0.943995,-0.844819,-1.009897,0.213061
-1.137679,-0.406704,-0.764178,-1.342587,-1.657844,0.206046,1.966691,0.727304,-1.716165,-1.204235,0.837581,-0.843958,-1.009897,0.199232
1.279679,0.088361,-0.493482,-0.294684,0.463439,-0.744641,0.196982,0.124504,0.761474,0.872391,0.611199,-0.843097,-1.009686,0.342521
-1.071242,0.138736,-1.271733,0.409612,1.146841,-1.339105,-0.251834,0.507994,1.368709,1.229644,0.555984,-0.842236,-1.009474,0.508733
-0.830081,-0.264264,-1.147664,-1.160343,0.33806,0.201345,-0.720208,-1.365431,0.239315,0.103158,0.184537,-0.841232,-1.009474,0.526955
0.321315,0.592111,-1.147664,-0.082067,-1.713469,0.528818,1.123563,0.751942,-1.875833,-1.612491,0.796923,-0.840371,-1.009263,0.068898
-1.497065,-1.997859,-0.876968,1.036076,0.092601,-2.347139,0.60424,0.70812,1.197327,2.095412,1.498154,-0.83951,-1.009051,0.055275
-1.143433,-1.627864,-0.910805,0.544397,0.928311,-0.994554,0.661361,-1.381991,1.141843,1.186318,1.18142,-0.838505,-1.00884,0.236752
-0.062658,0.366292,-0.651388,0.813966,-0.502506,0.162566,0.540734,-0.873094,-0.401826,-0.15224,0.78337,-0.837644,-1.00884,0.278509
-1.018406,-0.811441,1.423948,-2.667652,-0.736046,1.12383,-2.177001,0.62391,-1.03187,-1.300009,0.898819,-0.836783,-1.008629,-0.058666
0.764925,-0.641208,-0.594993,-1.289432,-1.356317,1.228809,1.750561,-0.105246,-1.728494,-1.710241,-1.060313,-0.835779,-1.008417,-0.242739
-0.513591,-1.204019,-0.425808,1.768848,0.813528,-0.752476,-0.714652,0.517082,0.900183,0.813863,0.079126,-0.834918,-1.008417,0.117389
-1.229225,-1.768566,-0.888247,1.580909,1.945908,-1.104234,-1.411935,-0.259531,1.833536,1.169595,1.70998,-0.834056,-1.008206,0.4544
0.661869,0.94821,0.431396,-0.40479,0.310247,0.663567,-0.835218,-0.412846,-0.096051,-0.385594,0.435515,-0.833195,-1.007995,-0.082479
1.17767,-0.67595,-0.538598,-0.828128,-0.117541,-0.643971,0.229485,0.262432,0.450151,0.79562,2.169269,-0.832191,-1.007783,0.369123
-0.510452,-0.495294,-0.301739,-3.096685,-0.540473,-0.851579,-0.63909,-1.235986,0.482208,0.706687,1.584993,-0.83133,-1.007783,0.271446
0.248078,-0.768014,0.205816,-0.873689,0.504496,-0.338435,-1.621953,1.88565,0.922992,0.627635,1.554875,-0.830469,-1.007572,0.475073
0.808344,1.391163,-1.034874,0.312795,1.977253,-1.545264,0.900932,-0.112496,1.93957,1.649226,-0.673807,-0.829464,-1.00736,0.231369
-1.512236,-1.165803,-1.395802,0.474157,0.764524,-1.696778,0.040413,-0.062899,1.351447,1.4744,1.665807,-0.828603,-1.007149,0.570206
-0.798171,0.35587,0.83744,-0.991388,-0.064122,0.855114,-0.457963,-0.963969,-0.480119,-0.806696,0.535906,-0.827742,-1.007149,0.088041
0.097418,-1.344721,-0.583714,0.842442,1.863794,0.111643,-0.624644,0.256575,1.281168,0.509058,0.667418,-0.826738,-1.006938,0.478052
-1.220332,-1.014678,0.995346,-0.48642,-1.347929,1.274639,1.128341,0.937123,-1.591019,-1.521202,-0.156793,-0.825877,-1.006726,-0.392163
-0.55021,-1.143221,-0.267902,0.948751,0.092601,-0.616943,-1.305814,-0.084608,0.645576,0.615474,0.904341,-0.825016,-1.006515,0.364965
0.804159,1.196611,-0.188949,-0.661071,-0.647751,1.807761,0.767126,0.28101,-1.329631,-1.608538,-0.954902,-0.824155,-1.006515,-0.188334
1.785541,0.435775,-0.06488,0.075498,0.866946,-0.646321,-0.17016,-0.049369,0.738048,0.679323,0.134341,-0.82315,-1.006303,0.122791
1.597739,0.371503,-0.594993,0.523515,-0.736929,0.784998,1.835013,-1.549402,-0.893778,-0.653914,-1.677718,-0.822289,-1.006092,-0.178043
-1.55147,-0.373699,-0.008485,-0.370619,-0.300311,0.842188,0.142089,-2.553059,-0.364837,-0.350629,1.028826,-0.821428,-1.005881,0.11169
-0.122294,1.035064,1.829992,0.424799,-1.106443,0.247176,-0.107377,2.497537,-0.902409,-0.377993,1.142268,-0.820424,-1.005881,-0.310902
